experiment.date,plate.id,rowi,coli,treatment,spid,conc,wllq_notes,endpoints,srcf
20180403,MW1207-20,3,4,4-Aminopiridine,14-Aminopiridine,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,3,5,Acetaminophen,1Acetaminophen,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,3,6,Acetaminophen,1Acetaminophen,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,3,7,Acetaminophen,1Acetaminophen,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,3,8,Bic,Bicuculline,25,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,4,1,DMSO,DMSO,0,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,4,2,4-Aminopiridine,14-Aminopiridine,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,4,3,4-Aminopiridine,14-Aminopiridine,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,4,4,4-Aminopiridine,14-Aminopiridine,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,4,5,Acetaminophen,1Acetaminophen,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,5,1,DMSO,DMSO,0,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,5,5,Acetaminophen,1Acetaminophen,30,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,5,6,Acetaminophen,1Acetaminophen,30,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,5,7,Acetaminophen,1Acetaminophen,30,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,5,8,Bic,Bicuculline,25,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,6,2,4-Aminopiridine,14-Aminopiridine,100,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,6,3,4-Aminopiridine,14-Aminopiridine,100,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,6,4,4-Aminopiridine,14-Aminopiridine,100,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,6,5,Acetaminophen,1Acetaminophen,100,Baseline # of AE < 10; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,6,6,Acetaminophen,1Acetaminophen,100,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
20180403,MW1207-20,6,7,Acetaminophen,1Acetaminophen,100,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","HS_Cortical_20180322_MW1207-20_12_00(000)_Neural Statistics Compiler(000).csv;HS_Cortical_20180322_MW1207-20_12_02(000)_Neural Statistics Compiler(000).csv,Group 2 HESI Calculations Cortical 20180322.xlsx"
