experiment.date,plate.id,rowi,coli,treatment,spid,conc,wllq_notes,endpoints,srcf
20211019,MW89-4608,6,1,"Lysis,DMSO","Tritonx100,DMSO","NA,0.001",Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,2,Rotenone,Rotenone,0.03,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,3,Rotenone,Rotenone,0.1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,4,Rotenone,Rotenone,0.3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,5,Rotenone,Rotenone,1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,6,Rotenone,Rotenone,3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,7,Rotenone,Rotenone,10,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,6,8,Rotenone,Rotenone,30,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,8,1,Lysis,Tritonx100,NA,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,8,2,Lysis,Tritonx100,NA,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,8,3,Lysis,Tritonx100,NA,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,8,4,2 * 1/2 Lysis,Tritonx100,NA,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,8,5,2 * 1/2 Lysis,Tritonx100,NA,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,8,6,2 * 1/2 Lysis,Tritonx100,NA,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
