experiment.date,plate.id,rowi,coli,treatment,spid,conc,wllq_notes,endpoints,srcf
20150716,MW1040-16,5,3,TX000696,TP0001413F11,10,Baseline # of AE < 10; Baseline # of AE < 10; rval is NA; ,"mea,cytotox","TC_MW 1040-16_20150701_20150716_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1040-16_20150701_20150716_15_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150716,MW1040-16,6,3,TX000754,TP0001413H11,10,Baseline MFR > 3.4036511 Hz; ,mea,TC_MW 1040-16_20150701_20150716_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1040-16_20150701_20150716_15_01(000)_Neural Statistics Compiler(000).csv
20150721,MW1062-28,1,1,DMSO,DMSO,0.002,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,1,3,TX014448,TP0001414A08,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,1,4,TX014448,TP0001414A08,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,2,1,DMSO,DMSO,0.002,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,2,2,TX001426,TP0001414A12,39.8,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,3,1,DMSO,DMSO,0.002,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,5,5,TX000883,TP0001411C04,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,5,7,TX000883,TP0001411C04,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,6,5,TX015533,TP0001411C05,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,6,6,TX015533,TP0001411C05,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,6,7,TX015533,TP0001411C05,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-28,6,8,TX015533,TP0001411C05,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-28_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-28_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-29,1,8,TX014448,TP0001414A08,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-29_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-29_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-29,2,8,TX001426,TP0001414A12,0.02985,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-29_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-29_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-29,4,7,TX010810,TP0001411C03,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-29_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-29_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-29,6,7,TX015533,TP0001411C05,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-29_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-29_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1062-29,6,8,TX015533,TP0001411C05,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-29_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-29_20150708_20150721_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1072-6,1,8,TX014448,TP0001414A08,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1072-6_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1072-6_20150708_20150721_13_01(001)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1072-6,2,8,TX001426,TP0001414A12,0.02985,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1072-6_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1072-6_20150708_20150721_13_01(001)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1072-6,4,8,TX010810,TP0001411C03,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1072-6_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1072-6_20150708_20150721_13_01(001)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150721,MW1072-6,6,8,TX015533,TP0001411C05,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1072-6_20150708_20150721_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1072-6_20150708_20150721_13_01(001)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150723,MW1072-7,1,3,TX001603,TP0001414C11,10,Baseline # of AE < 10; ,"mea,cytotox","TC_MW 1072-7_20150708_20150723_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1072-7_20150708_20150723_15_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150723,MW1072-8,4,4,TX005897,TP0001411C07,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1072-8_20150708_20150723_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1072-8_20150708_20150723_15_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,1,1,DMSO,DMSO,0.002,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,1,8,TX004467,TP0001411C10,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,2,2,TX003444,TP0001411C11,40,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,2,6,TX003444,TP0001411C11,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,3,8,TX007294,TP0001411C12,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,1,LYSIS,Tritonx100,NA,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,2,TX006981,TP0001411D03,40,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,3,TX006981,TP0001411D03,10,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,4,TX006981,TP0001411D03,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,5,TX006981,TP0001411D03,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,6,TX006981,TP0001411D03,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,7,TX006981,TP0001411D03,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-30,6,8,TX006981,TP0001411D03,0.03,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-30_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-30_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,1,7,TX004467,TP0001411C10,0.1,Baseline # of AE < 10; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,2,1,DMSO,DMSO,0.002,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,4,6,TX001415,TP0001411D01,0.299,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,4,8,TX001415,TP0001411D01,0.02985,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,5,4,TX003327,TP0001411D02,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,5,5,TX003327,TP0001411D02,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,6,1,LYSIS,Tritonx100,NA,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-31,6,2,TX006981,TP0001411D03,40,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-31_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-31_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150728,MW1062-32,3,4,TX007294,TP0001411C12,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1062-32_20150715_20150728_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1062-32_20150715_20150728_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150730,MW1040-17,1,7,TX006170,TP0001411D04,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1040-17_20150715_20150730_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1040-17_20150715_20150730_15_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150730,MW1040-17,4,1,BIC,Bicuculline,25,rval is Inf; ,mea,TC_MW 1040-17_20150715_20150730_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1040-17_20150715_20150730_15_01(000)_Neural Statistics Compiler(000).csv
20150730,MW1041-25,1,6,TX006170,TP0001411D04,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1041-25_20150715_20150730_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1041-25_20150715_20150730_15_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150730,MW1041-25,3,6,TX012317,TP0001411D06,0.3,Baseline # of AE < 10; ,"mea,cytotox","TC_MW 1041-25_20150715_20150730_15_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1041-25_20150715_20150730_15_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-13,1,4,TX009639,TP0001411D10,3.12,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-13_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-13_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-13,3,6,TX006590,TP0001411D12,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-13_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-13_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-13,6,5,TX004626,TP0001411E03,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-13_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-13_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-14,4,3,TX005845,TP0001411E01,10,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-14_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-14_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-14,5,4,TX016385,TP0001411E02,3,Baseline # of AE < 10; ,"mea,cytotox","TC_MW 1073-14_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-14_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-14,6,4,TX004626,TP0001411E03,3,Baseline # of AE < 10; ,"mea,cytotox","TC_MW 1073-14_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-14_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,1,1,DMSO,DMSO,0.002,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,1,2,TX009639,TP0001411D10,41.6,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,2,4,TX001414,TP0001411D11,3.02,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,3,5,TX006590,TP0001411D12,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,4,5,TX005845,TP0001411E01,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,4,6,TX005845,TP0001411E01,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,4,7,TX005845,TP0001411E01,0.1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,4,8,TX005845,TP0001411E01,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,5,2,TX016385,TP0001411E02,40,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,5,3,TX016385,TP0001411E02,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,5,4,TX016385,TP0001411E02,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,5,7,TX016385,TP0001411E02,0.1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,5,8,TX016385,TP0001411E02,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,6,2,TX004626,TP0001411E03,40,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,6,3,TX004626,TP0001411E03,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,6,4,TX004626,TP0001411E03,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,6,7,TX004626,TP0001411E03,0.1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150804,MW1073-15,6,8,TX004626,TP0001411E03,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-15_20150722_20150804_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-15_20150722_20150804_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150811,MW1073-16,3,1,DMSO,DMSO,0.002,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-16_20150729_20150811_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-16_20150729_20150811_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150811,MW1073-16,3,8,TX000793,TP0001411E06,0.03,Baseline # of AE < 10; ,"mea,cytotox","TC_MW 1073-16_20150729_20150811_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-16_20150729_20150811_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150811,MW1073-18,6,5,TX000685,TP0001411E09,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_MW 1073-18_20150729_20150811_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1073-18_20150729_20150811_13_01(000)_Neural Statistics Compiler(000).csv,Conc_Response_Log_JS.xlsx"
20150818,MW1042-42,2,4,TX016487,TP0001411E11,3,Baseline MFR > 3.4036511 Hz; ,mea,TC_MW 1042-42_20150805_20150818_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1042-42_20150805_20150818_13_01(000)_Neural Statistics Compiler(000).csv
20150818,MW1042-42,3,2,TX000689,TP0001411E12,40,Baseline MFR > 3.4036511 Hz; ,mea,TC_MW 1042-42_20150805_20150818_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1042-42_20150805_20150818_13_01(000)_Neural Statistics Compiler(000).csv
20150818,MW1042-43,4,1,BIC,Bicuculline,25,Baseline MFR > 3.4036511 Hz; ,mea,TC_MW 1042-43_20150805_20150818_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1042-43_20150805_20150818_13_01(000)_Neural Statistics Compiler(000).csv
20150818,MW1042-43,6,2,TX003786,TP0001411F03,40,Baseline MFR > 3.4036511 Hz; ,mea,TC_MW 1042-43_20150805_20150818_13_00(000)_Neural Statistics Compiler(000).csv;TC_MW 1042-43_20150805_20150818_13_01(000)_Neural Statistics Compiler(000).csv
